paper_id,pmid,pmcid,doi,title,source_format,raw_chars,narrative_chars,retention_ratio,kept_section_count,excluded_section_count,excluded_char_count,chunk_count,warning_flags,review_recommendation,kept_section_titles,excluded_section_titles
pmid-38473737,38473737,PMC10931361,10.3390/ijms25052490,Real-World Data and Clinical Implications of Next-Generation Sequencing (NGS)-Based Analysis in Metastatic Breast Cancer Patients.,pmc_xml,22824,17798,0.780,9,6,7365,31,,pass,Abstract; Introduction; Population Characteristics; Population Molecular Profile; Prognostic Impact of NGS-Based Analysis; Role of the NGS Test in the Population Treated with CDK4/6 Inhibitors; Actionable Mutations; Discussion; Discussion,Methods [methods_heading]; Ethical Committee [inside_methods_block]; Patients [after_discussion_end_matter_guard]; NGS Test [inside_methods_block]; Bioinformatics Analysis [inside_methods_block]; Statistical Analysis [methods_heading]
pmid-27048245,27048245,PMC4820873,10.1186/s13058-016-0697-1,Activation of IGF1R/p110β/AKT/mTOR confers resistance to α-specific PI3K inhibition.,pmc_xml,33991,26535,0.781,10,9,8447,47,,pass,"Abstract; Introduction; Sustained mTOR activity leads to BYL719 resistance in breast cancer cells harboring PIK3CA mutation; Phosphoproteomics revealed increases in IGF1R, IRS, and p85 PI3K tyrosine phosphorylation in resistant cell lines; IGF1R mediates resistance to BYL719; Activation of IGF1R/p110β/AKT/mTOR produces resistance to BYL719; Phosphorylated IRS and p85 recruit p110β in BYL719-resistant lines; p110β promotes resistance to BYL719 in an IGF1R/IRS-dependent manner; Discussion; Discussion",Cell lines [methods_heading]; Antibodies and reagents [inside_methods_block]; Sample preparation and phosphotyrosine immunoprecipitation for liquid chromatography–mass spectrometry [inside_methods_block]; Analysis by liquid chromatography/tandem mass spectrometry [inside_methods_block]; Immunoprecipitation and western blotting [inside_methods_block]; Cell number count [inside_methods_block]; Apoptosis assay [inside_methods_block]; Xenograft mouse experiment [inside_methods_block]; Statistical analysis [methods_heading]
pmid-36913051,36913051,PMC10147754,10.1007/s10549-023-06895-2,"Antitumor activity of the PI3K δ-sparing inhibitor MEN1611 in PIK3CA mutated, trastuzumab-resistant HER2 + breast cancer.",pmc_xml,27758,21771,0.784,7,7,7519,40,,pass,"Abstract; Introduction; Drugs; MEN1611 induces a clinically relevant cytotoxic effect in breast cancer cell lines with PTEN-loss; MEN1611 reduces p110α protein levels in PIK3CA mutated breast cancer cell lines; MEN1611 restores trastuzumab sensitivity in HER2 amplified, PIK3CA mutated xenografts and PDX models of breast cancer; Discussion",Cell viability assay [protocol_or_procedural_section]; Capillary electrophoresis immunodetection [inside_methods_block]; Immunohistochemistry [methods_heading]; Statistical analysis [methods_heading]; Supplementary material [end_matter_or_non_narrative_heading]; MEN1611 has a lower cytotoxic activity toward B-cells as compared to breast cancer cells [inside_methods_block]; Untitled [after_discussion_end_matter_guard]
pmid-41079023,41079023,PMC12514518,10.1016/j.eclinm.2025.103535,Efficacy and safety of systemic therapies following progression on CDK4/6 inhibitors in patients with HR+/HER2- metastatic breast cancer: a systematic review and network meta-analysis.,pmc_xml,52335,41357,0.790,14,6,14143,68,,pass,Abstract; Introduction; Evidence before this study; Added value of this study; Implications of all the available evidence; Introduction; Search strategy; Inclusion and exclusion criteria; Data extraction; Risk of bias; Efficacy analysis; Safety; Risk of bias; Discussion,Statistical analysis [methods_heading]; Role of the funding source [end_matter_or_non_narrative_heading]; Study selection [inside_methods_block]; Contributors [after_discussion_end_matter_guard]; Data sharing statement [after_discussion_end_matter_guard]; Declaration of interests [after_discussion_end_matter_guard]
pmid-33059733,33059733,PMC7559997,10.1186/s13046-020-01713-9,TAM family receptors in conjunction with MAPK signalling are involved in acquired resistance to PI3Kα inhibition in head and neck squamous cell carcinoma.,pmc_xml,44003,35001,0.795,15,11,10759,56,,pass,Abstract; Introduction; Dose response curves; Alpelisib inhibits growth and PI3K signalling in HNSCC cells; Genomically-distinct HNSCC cell lines develop resistance to alpelisib; Expression of AXL and TYRO3 is elevated in alpelisib-resistant cells; HNSCC PDX models develop resistance to alpelisib; TYRO3 and AXL overexpression mediates resistance to alpelisib; MAPK signalling is activated in alpelisib-resistant models; Inhibition of MAPK signalling improves response to alpelisib; Knockdown of TYRO3 and AXL reduces MAPK pathway activation; Baseline expression of AXL and TYRO3 is not associated with sensitivity to PI3K inhibition; Activation of MAPK signalling and elevated TAM RTK expression in a PDX-derived cell line; Discussion; Discussion,Cell lines and chemical compounds [methods_heading]; Establishment of patient derived xenografts [methods_heading]; Clonogenic survival assay [protocol_or_procedural_section]; Reverse phase protein arrays [inside_methods_block]; Immunoblotting and densitometric analysis [inside_methods_block]; Tissue microarray (TMA) and immunohistochemistry [inside_methods_block]; Flow cytometry for cell surface expression of RTKs [inside_methods_block]; RNA interference [methods_heading]; Generation of PDX-derived cell line [inside_methods_block]; Statistical analysis [methods_heading]; Untitled [after_discussion_end_matter_guard]
pmid-39596311,39596311,PMC11594956,10.3390/ijms252212246,Molecular Analysis of PIK3CA in Metastatic Hormone Receptor-Positive Breast Cancer in Chile: Clinical and Pathological Insights.,pmc_xml,15750,12558,0.797,4,7,4479,19,,pass,Abstract; Introduction; Results; Discussion,"Patients [after_discussion_end_matter_guard]; Tissue Selection and Nucleic Acid Extraction [after_discussion_end_matter_guard]; Sequencing Panel, Library Preparation, and Template Preparation [after_discussion_end_matter_guard]; Data Analysis [after_discussion_end_matter_guard]; Statistical Analysis [methods_heading]; Lollipop Plot [inside_methods_block]; Access to Publicly Available Genomic Data [inside_methods_block]"
pmid-29401002,29401002,PMC5920739,10.1200/JCO.2017.72.7107,Phosphatidylinositol 3-Kinase α-Selective Inhibition With Alpelisib (BYL719) in PIK3CA-Altered Solid Tumors: Results From the First-in-Human Study.,pdf,30913,24680,0.798,11,2,3286,40,,pass,Abstract; Introduction; Patient Population; Safety and Efficacy Assessments; Biomarker and Pharmacodynamic Assessments; Patient Characteristics and Disposition; Safety and Tolerability; Pharmacokinetic and Pharmacodynamics Analyses; Clinical Activity and Biomarker Analysis; jco.org; Discussion,Study Design [methods_heading]; Dose Escalation and Dose-Limiting Toxicities [protocol_or_procedural_section]
pmid-39469631,39469631,PMC11514072,10.3389/fphar.2024.1443422,Effects of BYL-719 (alpelisib) on human breast cancer stem cells to overcome drug resistance in human breast cancer.,pmc_xml,38475,30802,0.801,11,10,5773,51,,pass,Abstract; Introduction; BYL-719 inhibits cell viability of breast cancer cells and mammospheres; BYL-719 inhibits stem cell marker expression and self-renewal in breast cancer stem cells; BYL-719 inhibits various important signaling pathways; Roles of BCSC-like cells in eribulin resistance and effects of BYL-719 in overcoming eribulin resistance in breast cancer cells; The 3D-cell culture method is a novel and highly effective method to enrich BCSCs in vitro; The stemness are inhibited by BYL-719 in both cell lines; BYL-719 inhibited the stemness by acting on various signaling pathways which play essential roles in the TME of BCSCs; BYL-719 could help overcome the drug resistance of breast cancer cells by acting on BCSCs; Discussion,"Cell culture [methods_heading]; Three-dimensional (3D) mammosphere culture method [inside_methods_block]; Cells viability via 3-(4,5-dimethylthiazol-2-yl)-2,5-diphenyltetrazolium bromide (MTT) assay [inside_methods_block]; Clongenic assay (2D) [inside_methods_block]; Mammospheres forming assay [inside_methods_block]; Sphere-formation assay (3D condition) [inside_methods_block]; Flow cytometry analysis to detect biomarkers of BCSCs [inside_methods_block]; Cell apoptosis via annexin V/PI assay [inside_methods_block]; Western blotting [inside_methods_block]; Statistics [methods_heading]"
pmid-34552006,34552006,,10.1158/1535-7163.MCT-20-0981,Phosphoproteomics Identifies PI3K Inhibitor-selective Adaptive Responses in Pancreatic Cancer Cell Therapy and Resistance.,pdf,51745,41891,0.810,9,4,3036,64,,pass,Abstract; Introduction; PI3K inhibitors induce different adaptive phospho-proteome responses; Global pathway analysis of phosphoproteome upon PI3K inhibition shows selective changes associated with different isoform-specificity; Pancreatic cancer cells present increased levels of p110γ expression in patients; Pancreatic cancer cells are sensitive to PI3Kγ inhibition in vitro and in vivo; Long-term inhibition of PI3Kγ allows compensation between PI3K isoforms in pancreatic cancer; The combination of PI3Kα and PI3Kγ selective inhibitors is synergistic in PDAC patients; Discussion,Reagents [methods_heading]; Cell lines and tissue samples [methods_heading]; SILAC phosphoproteome and Bioinformatics analysis [inside_methods_block]; Statistics [methods_heading]
pmid-27126994,27126994,PMC5085926,10.1158/1078-0432.CCR-16-0134,"A Phase Ib Study of Alpelisib (BYL719), a PI3Kα-Specific Inhibitor, with Letrozole in ER+/HER2- Metastatic Breast Cancer.",pmc_xml,25731,21147,0.822,11,8,6034,32,,pass,Abstract; Introduction; Patient Population; Safety and Radiographic Assessments; Mutation Analyses; FGFR1 fluorescence in situ hybridization (FISH); Safety Findings; Radiographic Assessments; Mutation Analyses; FGFR1 overexpression blocks the effect of alpelisib of ER+/PIK3CA mutant cells; Discussion,Study Design [methods_heading]; Cell lines [methods_heading]; Lentivirus transduction [inside_methods_block]; Immunodetection [inside_methods_block]; Clonogenic Assays [inside_methods_block]; Cell Viability [inside_methods_block]; Study Population [methods_heading]; Dose Escalation and MTD [inside_methods_block]
pmid-33036331,33036331,PMC7601167,10.3390/jcm9103214,CDK 4/6 Inhibition Overcomes Acquired and Inherent Resistance to PI3Kα Inhibition in Pre-Clinical Models of Head and Neck Squamous Cell Carcinoma.,pmc_xml,19419,16001,0.824,10,7,4504,25,,pass,Abstract; Introduction; Experimental Design and Setting; Cell Cultures; Determination of PIK3CA Mutation and Copy Number Status; Sustained Rb Phosphorylation Is Associated with Resistance to PI3K Inhibition; Blocking mTORC1 or CDK 4/6 Overcomes Resistance to PI3Ki; Combination Treatment with PI3K and CDK 4/6 Inhibitors Display a Synergistic Effect in PIK3CA-WT Tumors; Combination of PI3K and CDK 4/6 Inhibitors Display Synergistic Effect in a PDX Ex Vivo Model; Discussion,Western Blot [methods_heading]; XTT Cell Proliferation Assay [inside_methods_block]; Establishment of Tumor Xenografts [methods_heading]; In Vivo Studies [inside_methods_block]; In Vitro Synergistic Anti-Tumor Effect [inside_methods_block]; Tumor Ex Vivo Analysis (TEVA) [inside_methods_block]; Statistical Analysis [methods_heading]
pmid-28382169,28382169,PMC5381259,10.7150/thno.17830,Integration of Receptor Tyrosine Kinases Determines Sensitivity to PI3Kα-selective Inhibitors in Breast Cancer.,pmc_xml,32644,27113,0.831,10,9,7039,43,,pass,Abstract; Introduction; PI3K inhibitors concurrently down-regulate phosphorylated AKT and ERK in T47D and MCF-7 cells; Hyper-activation of RAF/MEK overrides inhibition of ERK phosphorylation by PI3K blockade; Hyper-activation of RAS or EGFR abrogates PI3K-regulated ERK phosphorylation in T47D and MCF-7 cells; The growth factors distinctly determine PI3K-dependent ERK phosphorylation in breast cancer cells; The disparity of RTKs expression profile determines PI3K-mediated signaling in breast cancer cells; Down-regulation of ERK phosphorylation by PI3K blockade indicates sensitivity to PI3K inhibitor in breast cancer cells; Discussion; Discussion,Regents [after_discussion_end_matter_guard]; Cell lines and proliferation assay [methods_heading]; Western blotting [inside_methods_block]; RNA interference [methods_heading]; Plasmids and transfection [inside_methods_block]; RAS-GTP Assay [inside_methods_block]; Animal studies [methods_heading]; Immunohistochemistry [methods_heading]; Statistical analysis [methods_heading]
pmid-25873175,25873175,PMC4398915,10.1016/j.ccell.2015.03.010,AXL mediates resistance to PI3Kα inhibition by activating the EGFR/PKC/mTOR axis in head and neck and esophageal squamous cell carcinomas.,pmc_xml,31338,26489,0.845,9,6,5233,42,,pass,Abstract; Introduction; Persistent mTOR activation defines SCC with acquired resistance to BYL719; EGFR activation is sufficient to limit the sensitivity to BYL719 in SCC cells; Anti-EGR treatment reverses acquired and intrinsic resistance to PI3Kα inhibition in SCC; Up-regulation of AXL and its interaction with EGFR are associated with resistance to BYL719; The AXL/EGFR interaction activates mTOR and limits the sensitivity to BYL719; AXL/EGFR binding activates the PLCγ-PKC signaling cascade; Discussion,Cell lines and chemical compounds [methods_heading]; Western blotting and Immunoprecipitation [inside_methods_block]; Establishment of tumor xenografts and studies in nude mice [methods_heading]; Patients [after_discussion_end_matter_guard]; Secreted protein screen [inside_methods_block]; Statistical analysis [methods_heading]
pmid-35075945,35075945,PMC8793384,10.1177/15347354211073163,Management of Phosphatidylinositol-3-Kinase Inhibitor-Associated Hyperglycemia.,pmc_xml,40417,34413,0.851,16,0,0,60,,pass,Abstract; Introduction; Physiologic Control of Blood Glucose Levels: Insulin and the PI3K Pathway; Mechanism of PI3Ki-Associated Hyperglycemia and Incidence in Preclinical and Clinical Studies; Baseline Assessment and On-treatment Monitoring; Hyperglycemia Prevention and Mitigation Strategies: Lifestyle and Dietary Interventions; Pharmacologic Management of PI3Ki-Associated Hyperglycemia; Metformin as First-Line Agent; Sodium-glucose co-transporter 2 inhibitors (SGLT2is); Thiazolidinediones; α-Glucosidase inhibitors; Glucagon-like peptide 1 receptor agonists (GLP-1 RA) and dipeptidyl peptidase-4 (DPP-4) inhibitors; Meglitinides and sulfonylureas; Insulin as Last Line of Therapy; Management Recommendations; Concluding Remarks,
pmid-24249715,24249715,PMC3902650,10.1158/1535-7163.MCT-13-0518,Enhanced PI3K p110α signaling confers acquired lapatinib resistance that can be effectively reversed by a p110α-selective PI3K inhibitor.,pmc_xml,30077,25690,0.854,9,10,5756,42,,pass,Abstract; Introduction; PI3K p110α activation is enhanced in lapatinib resistance models; Knockdown of p110α sensitizes lapatinib-resistant cells to lapatinib treatment; Overexpression of mutant p110α is sufficient to confer lapatinib resistance; PI3K protein level is increased in lapatinib-resistant cells through diverse mechanisms; The p110α-selective PI3K inhibitor BYL719 overcomes lapatinib resistance in vitro; BYL719 combined with lapatinib overcomes lapatinib resistance in vivo; Discussion,"Parental, lapatinib-resistant, and stable cell lines [end_matter_or_non_narrative_heading]; Proliferation assays and siRNA transfection [protocol_or_procedural_section]; Whole-exome sequencing [inside_methods_block]; Reverse phase protein array (RPPA) [inside_methods_block]; Western blot analysis [methods_heading]; qPCR [inside_methods_block]; Cell cycle analysis [inside_methods_block]; Xenograft studies [inside_methods_block]; Immunohistochemistry [methods_heading]; Statistics [methods_heading]"
pmid-27604488,27604488,PMC5050154,10.1158/2159-8290.CD-16-0305,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,pmc_xml,49707,43486,0.875,9,6,6833,67,,pass,Abstract; Introduction; A large-scale gain-of-function screen for resistance to PI3K inhibition; PIM kinases confer resistance to PI3K inhibition in breast cancer cells; PIM1 activates PI3K downstream effectors in an AKT-independent manner; PIM inhibition enhances sensitivity to BYL719 in PIK3CA-mutant cancer cells with elevated PIM1 expression; PI3K resistance genes are uprequlated in breast tumor biopsies after BYL719 treatment; PIM family genes are amplified or overexpressed in treatment-naïve human breast tumors; Discussion,Cell lines and chemical reagents [methods_heading]; Open-reading frame (ORF) lentiviral expression screen [inside_methods_block]; Western immunoblottinq [inside_methods_block]; RNA-sequencing in tumor samples [inside_methods_block]; TCGA dataset analysis [inside_methods_block]; Statistical analysis [methods_heading]
pmid-33947692,33947692,PMC8282678,10.1158/1078-0432.CCR-21-0047,A Phase I Study of Alpelisib in Combination with Trastuzumab and LJM716 in Patients with PIK3CA-Mutated HER2-Positive Metastatic Breast Cancer.,pmc_xml,24700,21759,0.881,9,3,4423,34,,pass,Abstract; Introduction; Patient Selection; Toxicity and Treatment Response Assessment; Correlative and Exploratory Analyses; Safety and Dose-finding; Efficacy; Exploratory and Correlative Analyses; Discussion,Study Design and Treatment Plan [methods_heading]; Statistical Analyses [protocol_or_procedural_section]; Patient Characteristics and Demographics [inside_methods_block]
pmid-41681940,41681940,PMC12896634,10.3390/cancers18030468,Comparison Between Alpelisib Plus Endocrine Therapy and Everolimus Plus Endocrine Therapy After CDK4/6 Inhibitors Progression in Patients with PIK3CA-Mutant Metastatic Breast Cancer: A Single-Center Retrospective Study.,pmc_xml,29344,25978,0.885,7,5,5642,39,,pass,Abstract; Introduction; Survival for Patients with <2 Metastatic Sites Versus ≥2 Metastatic Sites (Alpelisib Group); Response Rates for Alpelisib Plus ET and Everolimus Plus ET; Toxicity Profile; Discussion; Discussion,Materials and Methods [methods_heading]; Statistical Analysis [methods_heading]; Survival Analysis [inside_methods_block]; Comparison of Everolimus Plus ET in the PIK3CA-Mutant Population Versus Everolimus Plus ET in the PIK3CA-Wild Type Population [inside_methods_block]; Biopsy from the Primary Versus Metastatic Site (Alpelisib Group) [inside_methods_block]
pmid-36611120,36611120,,10.1038/s41388-022-02585-3,Alpelisib and fulvestrant in PIK3CA-mutated hormone receptor-positive HER2-negative advanced breast cancer included in the French early access program.,pdf,15835,14096,0.890,8,1,1661,23,,pass,Abstract; Introduction; Patients and treatment; Data collection; Patients' and tumor characteristics; Treatment e cacy; Safety; Discussion,Endpoints and statistics [methods_heading]
pmid-39217059,39217059,PMC11840667,10.1016/j.clbc.2024.08.001,A Phase I Trial of Alpelisib Combined With Capecitabine in Patients With HER2-Negative Metastatic Breast Cancer.,pmc_xml,17309,15862,0.916,9,3,3236,29,,pass,Abstract; Introduction; Treatment Plan; Assessments; Treatment-Related Adverse Events; DLT and Determination of MTD; Tumor Response; Discussion; Discussion,Patient Eligibility [protocol_or_procedural_section]; Statistical Methods [protocol_or_procedural_section]; Patient Characteristics [inside_methods_block]
pmid-33190190,33190190,PMC7854469,10.1007/s12325-020-01552-2,"Clinical Challenges in the Management of Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: A Literature Review.",pmc_xml,61200,57488,0.939,22,0,0,97,,pass,"Abstract; Introduction; Digital Features; Introduction; ET in the Treatment of HR+, HER2− MBC, Monotherapy Versus Combination Therapy—What do the Data Tell Us?; Fulvestrant as Monotherapy and in Combination with AIs; ET Combined with CDK4/6 Inhibitors; AIs in Combination with CDK4/6 Inhibitors; Fulvestrant in Combination with CDK4/6 Inhibitors; Tolerability of CDK4/6 Inhibitors in Combination with ET; ET in Combination with Inhibitors of the PI3K-AKT-mTOR Pathway; ET Combined with mTOR Inhibitors; ET Combined with PI3K Inhibitors; ET Combined with AKT Inhibitors; Treatment Options After Progression on ET Combined with a CDK4/6 Inhibitor; What are the Biomarkers with Clinical Utility, Other than Hormone Receptors, in ER+, HER2− MBC?; ESR1 Mutation; PIK3CA Mutation; HER2 Mutations; Germline BRCA1 and BRCA2 Mutations; What are the Evolving Paradigms in the Management of HR+, HER2− MBC?; Discussion",
pmid-40991650,40991650,PMC12618074,10.1172/JCI180927,USP10/GSK3β-mediated inhibition of PTEN drives resistance to PI3K inhibitors in breast cancer.,pmc_xml,44782,42240,0.943,14,5,2824,64,,pass,Abstract; Introduction; PTEN expression does not correlate with PI3K downregulation following PI3K inhibition; USP10 is a positive regulator of PI3K signaling; USP10 is linked to PI3Ki resistance in breast cancers with high PTEN expression; USP10 stabilizes PTEN protein levels by inhibiting protein dimerization; Phosphorylation of residue Thr366 regulates PTEN dimerization; Treatment with a PI3Ki affects phosphorylation of PTEN residue Thr366; USP10 regulates GSK3β stability and phosphorylation of PTEN residue Thr366; USP10 mediates PTEN K27-linked polyubiquitination; USP10 is upregulated in breast cancer and contributes to PI3Ki resistance; Spautin-1 resensitizes PI3Ki-resistant cells; GSK3β inhibition resensitized PI3Ki-resistant cells to PI3K inhibition; Discussion,Sex as a biological variant [after_discussion_end_matter_guard]; Statistics [methods_heading]; Study approval [inside_methods_block]; Data availability [end_matter_or_non_narrative_heading]; Author contributions [end_matter_or_non_narrative_heading]
pmid-33575071,33575071,PMC7646628,10.6004/jadpro.2020.11.7.9,Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer.,pmc_xml,26576,25404,0.956,9,0,0,39,,pass,Abstract; Introduction; PHARMACOLOGY AND MECHANISM OF ACTION; CLINICAL TRIALS; DOSING AND ADMINISTRATION; ADVERSE EVENTS; PLACE IN THERAPY; IMPLICATIONS FOR THE ADVANCED PRACTITIONER; SUMMARY,
pmid-42202490,42202490,PMC13235453,10.1016/j.esmoop.2026.107735,"Safety analyses of the INAVO120 randomised phase III trial of inavolisib or placebo with palbociclib-fulvestrant in patients with PIK3CA-mutated, hormone receptor-positive, HER2-negative, endocrine-resistant advanced breast cancer.",pmc_xml,36921,35341,0.957,18,3,4100,58,,pass,Abstract; Introduction; Safety assessments; Adverse event management; Overall safety profile; Subgroups; Key selected adverse events; Hyperglycaemia; Subgroups; Rash; Subgroups; Stomatitis/mucosal inflammation; Subgroups; Diarrhoea; Subgroups; Other selected adverse events; Long-term safety; Discussion,Study design and procedures [methods_heading]; Statistical analysis [methods_heading]; Patient characteristics [inside_methods_block]
pmid-34012367,34012367,PMC8114069,10.1159/000514794,First Experiences with Alpelisib in Clinical Routine: Case Reports from a German Breast Center.,pdf,21415,20510,0.958,8,1,349,32,,pass,"Abstract; Introduction; Requirements for Clinical Implementation; Comparison of SOLAR-1 Trial, BYLieve Trial, and Real-World Adverse Events; Implementation of Alpelisib in Clinical Treatment at the CCC Munich and Treatment Duration; AEs under Alpelisib Therapy at the LMU Breast Center; Recommendations for Therapy Management Based on Real-World Experience with Alpelisib; Discussion",Statement of Ethics [after_discussion_end_matter_guard]
pmid-33024087,33024087,PMC7538592,10.1038/s41419-020-03037-0,CD44/HA signaling mediates acquired resistance to a PI3Kα inhibitor.,pmc_xml,36005,34681,0.963,12,5,2067,65,,pass,"Abstract; Introduction; A CD44high state is acquired due to the adaptive resistance to PI3Kα inhibition in luminal breast carcinomas (BrCas); CD44 is positively correlated with ER in PIK3CA-mutated breast cancers; CD44 mediates ER-dependent transcription upon PI3Kα inhibition; CD44 aberrant splicing is sufficient to limit the sensitivity of luminal BrCa cells to BYL719; Adaptive CD44high expression in response to PI3K inhibition is regulated by HA/HAS2 in a positive feedback loop; The enhanced CD44-HA interaction activates AKT/mTOR and attenuates sensitivity to BYL719; CD44/HA binding activates the Src-ERK-Ezrin signaling cascade; Interconnected feedback loops among PIK3CA, HA/HAS2, ESRP1, and ER regulate CD44 alternative splicing and adaptive resistance; Discussion; Discussion",Antibodies and reagents [after_discussion_end_matter_guard]; Generation of resistant cells [after_discussion_end_matter_guard]; ER phosphomutants [after_discussion_end_matter_guard]; TCGA data analysis [after_discussion_end_matter_guard]; Statistical analyses [after_discussion_end_matter_guard]
pmid-39539943,39539943,PMC11558728,10.1177/17588359241297101,Elacestrant plus alpelisib in an ESR1 and PIK3CA co-mutated and heavily pretreated metastatic breast cancer: the first case report for combination efficacy and safety.,pmc_xml,25526,24870,0.974,6,0,0,40,,pass,Abstract; Introduction; Case presentation; CGP tests; Discussion; Discussion,
pmid-40454641,40454641,PMC13496148,10.1056/NEJMoa2501796,Overall Survival with Inavolisib in PIK3CA-Mutated Advanced Breast Cancer.,pmc_xml,21514,21065,0.979,9,2,2820,37,,pass,Abstract; Introduction; TRIAL OVERSIGHT; PATIENTS; TRIAL DESIGN AND TREATMENT; PATIENTS AND TRIAL REGIMENS; EFFICACY; SAFETY; Discussion,END POINTS [methods_heading]; STATISTICAL ANALYSIS [methods_heading]
pmid-42445743,42445743,PMC13361340,10.2147/DDDT.S611371,Precision Endocrine-Based Combinations After CDK4/6 Inhibitor Progression in HR-Positive Metastatic Breast Cancer.,pmc_xml,34835,34172,0.981,24,5,2285,62,,pass,Abstract; Introduction; Biology of Endocrine Resistance After Endocrine Therapy; ESR1 Mutations; PI3K–AKT–mTOR Pathway Activation; Cell-Cycle Deregulation; Targeted Endocrine Combinations After Progression on Endocrine Therapy; Targeting ESR1 Mutations: Oral SERDs; Elacestrant (EMERALD Trial); Imlunestrant (EMBER-3 Trial); Amcenestrant (AMEERA-3 Trial); Targeting the PI3K Pathway; Targeting AKT Signaling; Capivasertib + Fulvestrant (CAPItello-291); Comparative Efficacy of Chemotherapy and Endocrine-Based Therapy; Quality of Life and Toxicity Considerations; Clinical Implications; Emerging Therapies; Next-Generation Oral SERDs; Camizestrant; Giredestrant; Estrogen Receptor Degraders Beyond SERDs: PROTACs and CERANs; ctDNA-Guided Adaptive Endocrine Therapy; Conclusions and Future Directions,Therapeutic Sequencing After Progression on Endocrine Therapy [protocol_or_procedural_section]; First Progression After CDK4/6 Inhibitor-Based Therapy [inside_methods_block]; Integration of PI3K and AKT Pathway Inhibitors [inside_methods_block]; Later-Line Endocrine Strategies [inside_methods_block]; Transition to Chemotherapy [inside_methods_block]
pmid-35178031,35178031,PMC8843667,10.3389/fendo.2022.802612,"Alpelisib-Induced Diabetes Mellitus: Case Report, Pharmacodynamics and Management Considerations.",pmc_xml,16154,15934,0.986,5,5,1093,31,,pass,Abstract; Introduction; Case Description; Discussion; Discussion,Data Availability Statement [end_matter_or_non_narrative_heading]; Ethics Statement [after_discussion_end_matter_guard]; Author Contributions [end_matter_or_non_narrative_heading]; Conflict of Interest [end_matter_or_non_narrative_heading]; Publisher’s Note [after_discussion_end_matter_guard]
pmid-36367572,36367572,PMC10067656,10.1007/s00428-022-03445-x,Proficiency testing of PIK3CA mutations in HR+/HER2-breast cancer on liquid biopsy and tissue.,pmc_xml,28026,27623,0.986,13,2,1897,47,,pass,Abstract; Introduction; Tissue; Liquid biopsy; Selection and internal proficiency testing of tissue samples; External proficiency testing; Results; Internal proficiency test—tissue; Internal proficiency test—liquid biopsy; External proficiency testing; External proficiency testing—tissue; External proficiency testing—liquid biopsy; Discussion,Design and internal proficiency testing of liquid biopsy reference material [end_matter_or_non_narrative_heading]; Untitled [after_discussion_end_matter_guard]
pmid-28129991,28129991,PMC5319926,10.1016/j.bmc.2017.01.012,Identification of allosteric binding sites for PI3Kα oncogenic mutant specific inhibitor design.,pmc_xml,21374,21338,0.998,8,1,579,36,,pass,Abstract; Introduction; Protein Preparation; Binding site prediction; Protein expression; Crystallization and data collection; Structure determination and analysis; Results and Discussion,Fluorescence Polarization Assay [protocol_or_procedural_section]
pmid-41620612,41620612,PMC12964663,10.1186/s13058-025-02152-0,Sequential use of PI3K/AKT/mTOR pathway inhibitors alpelisib and everolimus in patients with hormone receptor-positive metastatic breast cancer.,pmc_xml,23452,23664,1.009,5,1,1209,36,,pass,Abstract; Introduction; Study cohort; Results; Discussion,Statistical analyses [protocol_or_procedural_section]
pmid-36579519,36579519,PMC9694420,10.3390/jpm12111793,PIK3CAMutations in Breast Cancer Subtypes Other Than HR-Positive/HER2-Negative.,pmc_xml,38811,39623,1.021,8,0,0,72,,pass,Abstract; Introduction; The PIK3CA/AKT/mTOR Pathway; PIK3CA Mutations and Their Detection; Targeting PI3K; Biological and Clinical Evidence of PIK3CA Mutations in HER2-Positive Breast Cancer; Biological and Clinical Evidence of PIK3CA Mutations in Triple-Negative Breast Cancer; Discussion,
pmid-32252811,32252811,PMC7137211,10.1186/s13058-020-01271-0,Everolimus versus alpelisib in advanced hormone receptor-positive HER2-negative breast cancer: targeting different nodes of the PI3K/AKT/mTORC1 pathway with different clinical implications.,pmc_xml,37473,38454,1.026,7,0,0,65,,pass,Abstract; Introduction; The biology of the PI3K/AKT/mTORC1 axis; BOLERO-2 and SOLAR-1 trials: a comparison of efficacy and safety data; Other prospective studies investigating Eve or Alp; Discussion; Discussion,
pmid-33976551,33976551,PMC8104980,10.2147/OTT.S298720,"Advances in Therapy for Hormone Receptor (HR)-Positive, Human Epidermal Growth Factor Receptor 2 (HER2)-Negative Advanced Breast Cancer Patients Who Have Experienced Progression After Treatment with CDK4/6 Inhibitors.",pmc_xml,21130,21958,1.039,10,0,0,32,,pass,Abstract; Introduction; CDK4/6 Inhibitors Plus Mammalian Target of Rapamycin (mTOR) Inhibitor (Everolimus) and Steroidal AI (Exemestane); CDK4/6 Inhibitors Plus Immunotherapy; Phosphoinositide-3-Kinase (PI3K) Inhibitor (Alpelisib) Plus Fulvestrant; mTOR Inhibitor (Everolimus) Plus Steroidal AI (Exemestane); Poly (ADP-Ribose) Polymerase (PARP) Inhibitors; Other Targets; Chemotherapy; Discussion,
