subsection_id,paper_id,PMID,PMCID,DOI,title,journal,publication_year,article_type,abstract_review_decision,evidence_role,draft_access_status,verified_access_status,venue_trust_label,source_query_ids,reason
SUB009,pmid-40845250,40845250,unknown,10.1200/JCO-25-00663,"US Food and Drug Administration Approval Summary: Inavolisib With Palbociclib and Fulvestrant for Endocrine-Resistant, PIK3CA-Mutated, Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative, Locally Advanced or Metastatic Breast Cancer.",Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2025,"Journal Article;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",include_primary,clinical_or_translational,unknown,abstract_available,unknown,SUB009-Q004,FDA approval summary directly anchors inavolisib with palbociclib and fulvestrant in endocrine-resistant PIK3CA-mutated HR-positive disease.
SUB009,pmid-41967638,41967638,unknown,10.1016/j.annonc.2026.04.003,Genomic determinants of response to alpelisib plus fulvestrant in the SOLAR-1 trial.,Annals of oncology : official journal of the European Society for Medical Oncology,2026,Journal Article,include_primary,clinical_or_translational,unknown,abstract_available,unknown,SUB009-Q002;SUB009-Q003,SOLAR-1 biomarker analysis directly links genomic determinants to alpelisib plus fulvestrant response in HR-positive disease.
SUB010,pmid-16378908,16378908,unknown,10.1016/j.semradonc.2005.08.008,"Radiation and new molecular agents, part II: targeting HDAC, HSP90, IGF-1R, PI3K, and Ras.",Seminars in radiation oncology,2006,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q001;SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-23111200,23111200,unknown,10.1097/PDM.0b013e31826ddbd1,Biphasic papillary and lobular breast carcinoma with PIK3CA and IDH1 mutations.,"Diagnostic molecular pathology : the American journal of surgical pathology, part B",2012,"Case Reports;Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-23574264,23574264,unknown,10.1185/03007995.2013.794775,"The predictive role of phosphatase and tensin homolog (PTEN) loss, phosphoinositol-3 (PI3) kinase (PIK3CA) mutation, and PI3K pathway activation in sensitivity to trastuzumab in HER2-positive breast cancer: a meta-analysis.",Current medical research and opinion,2013,Comparative Study;Journal Article;Meta-Analysis,include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-23780408,23780408,PMC3864404,10.1002/path.4230,Distinct evolutionary trajectories of primary high-grade serous ovarian cancers revealed through spatial mutational profiling.,The Journal of pathology,2013,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-24107820,24107820,unknown,unknown,[HER2-positive breast cancer: available targeted agents and biomarkers for therapy response].,Magyar onkologia,2013,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-24265155,24265155,PMC3936420,10.1158/2159-8290.CD-13-0642,Acquired resistance and clonal evolution in melanoma during BRAF inhibitor therapy.,Cancer discovery,2013,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001;SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-24345884,24345884,PMC3912031,10.4161/cbt.27350,Selective anti-cancer agents as anti-aging drugs.,Cancer biology & therapy,2013,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-25070358,25070358,unknown,10.3892/ijo.2014.2567,Evolving therapeutic concepts in prostate cancer based on genome-wide analyses (review).,International journal of oncology,2014,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q001;SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-25109330,25109330,unknown,10.1038/onc.2014.249,Tumor heterogeneity and plasticity as elusive drivers for resistance to MAPK pathway inhibition in melanoma.,Oncogene,2014,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q001;SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-25127237,25127237,PMC4134249,10.1371/journal.pone.0104979,Reporting tumor molecular heterogeneity in histopathological diagnosis.,PloS one,2014,"Journal Article;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,pmc_available,unknown,SUB010-Q003,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-25623536,25623536,unknown,10.1016/j.bbrc.2015.01.064,Inter- and intra-tumor profiling of multi-regional colon cancer and metastasis.,Biochemical and biophysical research communications,2015,"Case Reports;Journal Article;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q003,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-25993166,25993166,unknown,10.14694/EdBook_AM.2015.35.e149,Overcoming Resistance to Anti-EGFR Therapy in Colorectal Cancer.,American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,2015,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-26085511,26085511,PMC4580992,10.1158/1078-0432.CCR-15-0584,Serial Next-Generation Sequencing of Circulating Cell-Free DNA Evaluating Tumor Clone Response To Molecularly Targeted Drug Administration.,Clinical cancer research : an official journal of the American Association for Cancer Research,2015,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-26251629,26251629,PMC4524386,10.2147/CMAR.S47797,New and emerging factors in tumorigenesis: an overview.,Cancer management and research,2015,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001;SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-26266975,26266975,unknown,10.1038/nature14669,PIK3CA(H1047R) induces multipotency and multi-lineage mammary tumours.,Nature,2015,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-26318427,26318427,PMC4694794,10.18632/oncotarget.4959,New findings on primary and acquired resistance to anti-EGFR therapy in metastatic colorectal cancer: do all roads lead to RAS?,Oncotarget,2015,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-26452383,26452383,unknown,10.2174/156800961508151001101742,A Comprehensive Outline of Trastuzumab Resistance Biomarkers in HER2 Overexpressing Breast Cancer.,Current cancer drug targets,2015,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-27148695,27148695,PMC5097690,10.1001/jamaoncol.2016.0494,Genomic Alterations in Cell-Free DNA and Enzalutamide Resistance in Castration-Resistant Prostate Cancer.,JAMA oncology,2016,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-27174596,27174596,PMC4869259,10.1038/ncomms11579,Heterogeneity and clinical significance of ESR1 mutations in ER-positive metastatic breast cancer patients receiving fulvestrant.,Nature communications,2016,"Clinical Trial, Phase II;Journal Article;Multicenter Study;Randomized Controlled Trial;Research Support, N.I.H., Extramural",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-27270325,27270325,PMC5190033,10.18632/oncotarget.9727,Cell-free DNA mutations as biomarkers in breast cancer patients receiving tamoxifen.,Oncotarget,2016,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-27283993,27283993,PMC4906406,10.1038/ncomms11815,Circulating tumour DNA profiling reveals heterogeneity of EGFR inhibitor resistance mechanisms in lung cancer patients.,Nature communications,2016,"Journal Article;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S.",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002;SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-27578007,27578007,unknown,10.1016/j.semcdb.2016.08.033,"Colorectal cancer heterogeneity and targeted therapy: Clinical implications, challenges and solutions for treatment resistance.",Seminars in cell & developmental biology,2016,"Journal Article;Review;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-27590223,27590223,unknown,10.1016/j.semcdb.2016.08.034,Gene heterogeneity in metastasis of colorectal cancer to the lung.,Seminars in cell & developmental biology,2016,"Journal Article;Review;Research Support, Non-U.S. Gov't",include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-27602761,27602761,PMC5323211,10.18632/oncotarget.11791,ctDNA dynamics: a novel indicator to track resistance in metastatic breast cancer treated with anti-HER2 therapy.,Oncotarget,2016,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-27749841,27749841,PMC5127772,10.1038/ng.3683,Spatial intratumoral heterogeneity and temporal clonal evolution in esophageal squamous cell carcinoma.,Nature genetics,2016,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural",include_context,analogous_context,unknown,pmc_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-27852700,27852700,PMC5433927,10.1158/1078-0432.CCR-16-2017,Genomic Evolution after Chemoradiotherapy in Anal Squamous Cell Carcinoma.,Clinical cancer research : an official journal of the American Association for Cancer Research,2016,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-27995550,27995550,unknown,10.1007/s40291-016-0248-6,Somatic Mutations in Prostate Cancer: Closer to Personalized Medicine.,Molecular diagnosis & therapy,2017,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-28210865,28210865,unknown,10.1007/s10555-017-9657-1,The impact of melanoma genetics on treatment response and resistance in clinical and experimental studies.,Cancer metastasis reviews,2017,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-28330468,28330468,PMC5362993,10.1186/s12885-017-3185-9,Tumor burden monitoring using cell-free tumor DNA could be limited by tumor heterogeneity in advanced breast cancer and should be evaluated together with radiographic imaging.,BMC cancer,2017,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-28413127,28413127,unknown,10.1016/j.eururo.2017.03.046,Evolution of Circulating Tumor DNA Profile from First-line to Subsequent Therapy in Metastatic Renal Cell Carcinoma.,European urology,2017,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-28424201,28424201,PMC5559326,10.1158/1078-0432.CCR-16-2738,PIK3CA Mutations Contribute to Acquired Cetuximab Resistance in Patients with Metastatic Colorectal Cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2017,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-28572531,28572531,PMC5564797,10.18632/oncotarget.17913,EGFR G796D mutation mediates resistance to osimertinib.,Oncotarget,2017,Case Reports;Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001;SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-28694015,28694015,unknown,10.1016/j.breast.2017.06.024,Predicting treatment resistance and relapse through circulating DNA.,"Breast (Edinburgh, Scotland)",2017,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-28725277,28725277,PMC5493725,10.1007/s12254-017-0326-4,SABCS 2016: systemic therapy for metastatic breast cancer.,Memo,2017,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-28841389,28841389,unknown,10.1200/JCO.2017.74.7576,Osimertinib As First-Line Treatment of EGFR Mutation-Positive Advanced Non-Small-Cell Lung Cancer.,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2017,"Clinical Trial;Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-29034103,29034103,PMC5638139,10.1186/s41199-016-0003-z,Genomic insights into head and neck cancer.,Cancers of the head & neck,2016,Journal Article,include_context,analogous_context,unknown,pmc_available,unknown,SUB010-Q003,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-29061642,29061642,unknown,10.1158/1078-0432.CCR-17-2410,Multilayered Omics-Based Analysis of a Head and Neck Cancer Model of Cisplatin Resistance Reveals Intratumoral Heterogeneity and Treatment-Induced Clonal Selection.,Clinical cancer research : an official journal of the American Association for Cancer Research,2017,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-29110101,29110101,unknown,10.1007/s10147-017-1211-1,Histological transformation after acquired resistance to epidermal growth factor tyrosine kinase inhibitors.,International journal of clinical oncology,2017,Journal Article;Review,include_context,analogous_context,unknown,abstract_available,unknown,SUB010-Q001,Analogous PIK3CA/clonal resistance context without PI3K-alpha inhibitor exposure.
SUB010,pmid-29180605,29180605,unknown,10.1158/1078-0432.CCR-17-2092,Cell-Free DNA and Circulating Tumor Cells: Comprehensive Liquid Biopsy Analysis in Advanced Breast Cancer.,Clinical cancer research : an official journal of the American Association for Cancer Research,2017,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-29222441,29222441,PMC5722928,10.1038/s41467-017-02295-5,Robust RNA-based in situ mutation detection delineates colorectal cancer subclonal evolution.,Nature communications,2017,"Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't;Validation Study;Video-Audio Media",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Useful heterogeneity or liquid-biopsy context for tracking resistance, but not PI3K-alpha-specific."
SUB010,pmid-29291160,29291160,PMC5743835,10.7150/ntno.22419,A dual biomarker detection platform for quantitating circulating tumor DNA (ctDNA).,Nanotheranostics,2018,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29367069,29367069,PMC5789760,10.1016/j.tranon.2017.12.010,Significance of Liquid Biopsy for Monitoring and Therapy Decision of Colorectal Cancer.,Translational oncology,2018,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29388061,29388061,unknown,10.1007/s12029-018-0062-y,Clinical Impact of PI3K/BRAF Mutations in RAS Wild Metastatic Colorectal Cancer: Meta-analysis Results.,Journal of gastrointestinal cancer,2019,Journal Article;Meta-Analysis,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29389895,29389895,PMC5874581,10.3390/medicines5010016,"Ovarian Cancers: Genetic Abnormalities, Tumor Heterogeneity and Progression, Clonal Evolution and Cancer Stem Cells.","Medicines (Basel, Switzerland)",2018,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29401696,29401696,PMC5871976,10.3390/biom8010007,PIM Kinases and Their Relevance to the PI3K/AKT/mTOR Pathway in the Regulation of Ovarian Cancer.,Biomolecules,2018,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29497091,29497091,PMC5832789,10.1038/s41467-018-03215-x,Early circulating tumor DNA dynamics and clonal selection with palbociclib and fulvestrant for breast cancer.,Nature communications,2018,"Clinical Trial, Phase III;Journal Article;Multicenter Study;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002;SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29636477,29636477,PMC5893593,10.1038/s41467-018-03867-9,Characterization of PIK3CA and PIK3R1 somatic mutations in Chinese breast cancer patients.,Nature communications,2018,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29755676,29755676,PMC5945519,10.18632/oncotarget.25041,Genetic heterogeneity and actionable mutations in HER2-positive primary breast cancers and their brain metastases.,Oncotarget,2018,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29807833,29807833,PMC6020712,10.1016/j.ebiom.2018.05.015,Identifying Circulating Tumor DNA Mutation Profiles in Metastatic Breast Cancer Patients with Multiline Resistance.,EBioMedicine,2018,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29848757,29848757,PMC5991591,10.15252/emmm.201707945,Dynamics of multiple resistance mechanisms in plasma DNA during EGFR-targeted therapies in non-small cell lung cancer.,EMBO molecular medicine,2018,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29865155,29865155,PMC6025626,10.3390/cancers10060174,Signal-Targeted Therapies and Resistance Mechanisms in Pancreatic Cancer: Future Developments Reside in Proteomics.,Cancers,2018,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29896679,29896679,unknown,10.1007/978-981-10-7230-7_20,Gastritis-Infection-Cancer Sequence of Epstein-Barr Virus-Associated Gastric Cancer.,Advances in experimental medicine and biology,2018,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-29914973,29914973,PMC6066652,10.1042/BSR20180322,Circulating tumor DNA detectable in early- and late-stage colorectal cancer patients.,Bioscience reports,2018,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30060526,30060526,PMC6116004,10.3390/cancers10080248,"Lung Cancers: Molecular Characterization, Clonal Heterogeneity and Evolution, and Cancer Stem Cells.",Cancers,2018,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001;SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30133757,30133757,unknown,10.1002/pros.23659,"Tumor heterogeneity, aggressiveness, and immune cell composition in a novel syngeneic PSA-targeted Pten knockout mouse prostate cancer (MuCaP) model.",The Prostate,2018,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30194005,30194005,PMC6214727,10.1016/j.ygyno.2018.08.043,Assessing inter-component heterogeneity of biphasic uterine carcinosarcomas.,Gynecologic oncology,2018,"Journal Article;Research Support, N.I.H., Extramural",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30206110,30206110,PMC6368247,10.1158/2159-8290.CD-18-0264,The Genetic Landscape and Clonal Evolution of Breast Cancer Resistance to Palbociclib plus Fulvestrant in the PALOMA-3 Trial.,Cancer discovery,2018,"Clinical Trial, Phase III;Journal Article;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001;SUB010-Q002;SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30231331,30231331,PMC6865813,10.1200/EDBK_199765,Liquid Biopsy to Identify Actionable Genomic Alterations.,American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,2018,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001;SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30235292,30235292,PMC6157814,10.1371/journal.pone.0204202,The efficacy and safety of targeted therapy plus fulvestrant in postmenopausal women with hormone-receptor positive advanced breast cancer: A meta-analysis of randomized-control trials.,PloS one,2018,Journal Article;Meta-Analysis,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30241001,30241001,unknown,10.1016/j.ejca.2018.08.002,"Buparlisib plus fulvestrant versus placebo plus fulvestrant for postmenopausal, hormone receptor-positive, human epidermal growth factor receptor 2-negative, advanced breast cancer: Overall survival results from BELLE-2.","European journal of cancer (Oxford, England : 1990)",2018,"Clinical Trial, Phase III;Journal Article;Randomized Controlled Trial;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30268455,30268455,unknown,10.1016/j.lungcan.2018.08.007,Non-invasive detection of actionable mutations in advanced non-small-cell lung cancer using targeted sequencing of circulating tumor DNA.,"Lung cancer (Amsterdam, Netherlands)",2018,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30269082,30269082,unknown,10.1136/gutjnl-2018-316522,Liquid biopsies to track trastuzumab resistance in metastatic HER2-positive gastric cancer.,Gut,2018,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,PIK3CA-associated heterogeneity/progression data are relevant context for selection questions.
SUB010,pmid-30334995,30334995,PMC6211877,10.1097/MD.0000000000012862,"Liquid biopsy prediction of axillary lymph node metastasis, cancer recurrence, and patient survival in breast cancer: A meta-analysis.",Medicine,2018,Journal Article;Meta-Analysis;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30482855,30482855,PMC6294939,10.1073/pnas.1807305115,Metabolic network-based stratification of hepatocellular carcinoma reveals three distinct tumor subtypes.,Proceedings of the National Academy of Sciences of the United States of America,2018,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30501041,30501041,PMC6315660,10.3390/diagnostics8040079,A Pilot Study to Non-Invasively Track PIK3CA Mutation in Head and Neck Cancer.,"Diagnostics (Basel, Switzerland)",2018,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30620391,30620391,unknown,10.1002/cncr.31959,Circulating tumor DNA alterations in patients with metastatic castration-resistant prostate cancer.,Cancer,2019,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30860573,30860573,PMC6594458,10.1093/annonc/mdz085,Early ctDNA dynamics as a surrogate for progression-free survival in advanced breast cancer in the BEECH trial.,Annals of oncology : official journal of the European Society for Medical Oncology,2019,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30870501,30870501,PMC6417677,10.1371/journal.pone.0213815,Clonal analyses of refractory testicular germ cell tumors.,PloS one,2019,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
