subsection_id,paper_id,PMID,PMCID,DOI,title,journal,publication_year,article_type,abstract_review_decision,evidence_role,draft_access_status,verified_access_status,venue_trust_label,source_query_ids,reason
SUB006,pmid-40965803,40965803,PMC12847147,10.1007/s40291-025-00815-4,From PIK3CA Mutations to Rational PI3K Inhibition for the Treatment of Colorectal Cancer.,Molecular diagnosis & therapy,2025,Journal Article;Review,include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB006-Q001,Useful context for secondary PIK3CA mutations and on-target PI3K-alpha inhibitor resistance but not direct proof of the subsection-specific resistance claim.
SUB006,pmid-40991650,40991650,PMC12618074,10.1172/JCI180927,USP10/GSK3β-mediated inhibition of PTEN drives resistance to PI3K inhibitors in breast cancer.,The Journal of clinical investigation,2025,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-41143603,41143603,PMC12770939,10.1158/1078-0432.CCR-25-1459,PI3Kα Inhibitor and Degrader Inavolisib Can Co-opt FGFR2 to Enhance Responses in Patients with PIK3CA-Mutated Solid Tumors and in Preclinical Models.,Clinical cancer research : an official journal of the American Association for Cancer Research,2026,"Clinical Trial, Phase I;Journal Article;Multicenter Study",include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-41280894,41280894,PMC12631382,10.3389/fimmu.2025.1693927,Mechanistic optimization of inavolisib combined with CDK4/6 inhibitors in the treatment of PIK3CA-mutated breast tumors.,Frontiers in immunology,2025,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-41406241,41406241,unknown,10.1126/scitranslmed.adp5088,Dual PI3K/mTOR inhibition is required to combat resistance to CDK4/6 inhibitor and endocrine therapy in PIK3CA-mutant breast cancer.,Science translational medicine,2025,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-41468825,41468825,unknown,10.1016/j.lungcan.2025.108890,Inavolisib for PIK3CA-mutant non-small cell lung cancer: A case report.,"Lung cancer (Amsterdam, Netherlands)",2025,Case Reports;Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-41764610,41764610,unknown,10.2174/0113895575418114251210151424,Inavolisib-based Combination Therapy for the Treatment of PIK3CAMutated HR+/HER2- Breast Cancer: An Overview.,Mini reviews in medicinal chemistry,2026,Journal Article;Review,include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB006-Q001,Useful context for secondary PIK3CA mutations and on-target PI3K-alpha inhibitor resistance but not direct proof of the subsection-specific resistance claim.
SUB006,pmid-41967638,41967638,unknown,10.1016/j.annonc.2026.04.003,Genomic determinants of response to alpelisib plus fulvestrant in the SOLAR-1 trial.,Annals of oncology : official journal of the European Society for Medical Oncology,2026,Journal Article,include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB006-Q001,Useful context for secondary PIK3CA mutations and on-target PI3K-alpha inhibitor resistance but not direct proof of the subsection-specific resistance claim.
SUB006,pmid-41976288,41976288,PMC13071977,10.3390/cancers18071064,Targeting ATR and PI3Kα Pathways Promotes Ferroptosis in PIK3CA-Wildtype Platinum-Resistant Endometrial Cancer.,Cancers,2026,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-41999452,41999452,PMC13091897,10.1007/s11864-026-01391-3,Beyond CDK4/6 Inhibition: Current Strategies in Hormone Receptor-Positive Metastatic Breast Cancer.,Current treatment options in oncology,2026,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-42052484,42052484,PMC13111025,10.3389/fonc.2026.1807951,Application of PI3K inhibitors in breast cancer treatment: a clinical trial landscape analysis based on clinical trial databases and registries.,Frontiers in oncology,2026,Journal Article;Systematic Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,Useful context for secondary PIK3CA mutations and on-target PI3K-alpha inhibitor resistance but not direct proof of the subsection-specific resistance claim.
SUB006,pmid-42180974,42180974,PMC13190948,10.21037/tcr-2025-1-2681,Identifying research gaps in PIK3CA-mutant breast cancer: a bibliometric analysis of evolving trends and clinical applications.,Translational cancer research,2026,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-42263466,42263466,unknown,10.1016/j.clbc.2026.05.004,"Pharmacologic Features, Clinical Applications, and Drug Safety Evaluation of Inavolisib in the Treatment of Metastatic Breast Cancer.",Clinical breast cancer,2026,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-42351448,42351448,PMC13298351,10.3390/diagnostics16121790,"Post-CDK4/6 Inhibitor Therapeutic Approaches in Hormone Receptor-Positive, HER2-Negative Metastatic Breast Cancer: Current Evidence and Emerging Strategies-A Narrative Review.","Diagnostics (Basel, Switzerland)",2026,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,Useful context for secondary PIK3CA mutations and on-target PI3K-alpha inhibitor resistance but not direct proof of the subsection-specific resistance claim.
SUB006,pmid-42357299,42357299,PMC13305696,10.3390/pharmaceutics18060683,Synergistic Inhibition of Colorectal Cancer Growth by Combined PI3K and COX-2 Blockade in Cell Lines and Patient-Derived Organoids.,Pharmaceutics,2026,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,"Useful context on PIK3CA mutation biology, biomarkers, or pathway resistance, but not direct acquired secondary PIK3CA evidence."
SUB006,pmid-42496151,42496151,unknown,10.1080/17425255.2026.2710110,Inavolisib: a second-generation PI3Kα inhibitor in HR+/HER2-negative breast cancer.,Expert opinion on drug metabolism & toxicology,2026,Journal Article;Review,include_context,clinical_or_translational,unknown,abstract_available,unknown,SUB006-Q001,Useful context for secondary PIK3CA mutations and on-target PI3K-alpha inhibitor resistance but not direct proof of the subsection-specific resistance claim.
SUB006,pmid-42518131,42518131,PMC13529841,10.1007/s40265-026-02347-5,Emerging Strategies Targeting the PI3K/AKT/mTOR Pathway in HR+/HER2- Advanced Breast Cancer.,Drugs,2026,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB006-Q001,Useful context for secondary PIK3CA mutations and on-target PI3K-alpha inhibitor resistance but not direct proof of the subsection-specific resistance claim.
SUB006,pmid-27604488,27604488,PMC5050154,10.1158/2159-8290.CD-16-0305,Systematic Functional Characterization of Resistance to PI3K Inhibition in Breast Cancer.,Cancer discovery,2016,Journal Article,include_primary,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,Directly addresses on-target or functional resistance to PI3K-alpha inhibition relevant to secondary PIK3CA resistance framing.
SUB006,pmid-37916958,37916958,PMC10850944,10.1158/2159-8290.CD-23-0704,Allosteric PI3Kα Inhibition Overcomes On-target Resistance to Orthosteric Inhibitors Mediated by Secondary PIK3CA Mutations.,Cancer discovery,2024,"Journal Article;Research Support, U.S. Gov't, Non-P.H.S.;Research Support, N.I.H., Extramural",include_primary,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,Directly addresses on-target or functional resistance to PI3K-alpha inhibition relevant to secondary PIK3CA resistance framing.
SUB006,pmid-25873175,25873175,PMC4398915,10.1016/j.ccell.2015.03.010,AXL mediates resistance to PI3Kα inhibition by activating the EGFR/PKC/mTOR axis in head and neck and esophageal squamous cell carcinomas.,Cancer cell,2015,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-29850984,29850984,unknown,10.1007/s10549-018-4792-0,Phase I study of alpelisib (BYL-719) and trastuzumab emtansine (T-DM1) in HER2-positive metastatic breast cancer (MBC) after trastuzumab and taxane therapy.,Breast cancer research and treatment,2018,"Clinical Trial, Phase I;Journal Article",uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-30167089,30167089,PMC6114962,10.18632/oncotarget.25854,"A Phase Ib, open-label, dose-finding study of alpelisib in combination with paclitaxel in patients with advanced solid tumors.",Oncotarget,2018,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-30543347,30543347,PMC6439561,10.1001/jamaoncol.2018.4475,Alpelisib Plus Fulvestrant in PIK3CA-Altered and PIK3CA-Wild-Type Estrogen Receptor-Positive Advanced Breast Cancer: A Phase 1b Clinical Trial.,JAMA oncology,2019,"Clinical Trial, Phase I;Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-32705230,32705230,PMC7388413,10.3892/or.2020.7674,Selective inhibition of PI3K110α as a novel therapeutic strategy for cetuximab‑resistant oral squamous cell carcinoma.,Oncology reports,2020,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-32864625,32864625,PMC7450824,10.1038/s43018-020-0047-1,Alterations in PTEN and ESR1 promote clinical resistance to alpelisib plus aromatase inhibitors.,Nature cancer,2020,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S.",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-32976773,32976773,PMC7562820,10.1016/j.ccell.2020.08.016,Metabolic Imaging Detects Resistance to PI3Kα Inhibition Mediated by Persistent FOXM1 Expression in ER+ Breast Cancer.,Cancer cell,2020,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S.",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-33024087,33024087,PMC7538592,10.1038/s41419-020-03037-0,CD44/HA signaling mediates acquired resistance to a PI3Kα inhibitor.,Cell death & disease,2020,"Journal Article;Research Support, Non-U.S. Gov't",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-33204026,33204026,PMC7782586,10.1038/s41416-020-01147-2,Mutational profiles associated with resistance in patients with BRAFV600E mutant colorectal cancer treated with cetuximab and encorafenib +/- binimetinib or alpelisib.,British journal of cancer,2020,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-33575071,33575071,PMC7646628,10.6004/jadpro.2020.11.7.9,Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer.,Journal of the advanced practitioner in oncology,2020,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-33622114,33622114,unknown,10.1080/14656566.2021.1873952,"Alpelisib for the treatment of PIK3CA-mutated, hormone receptor-positive, HER2-negative metastatic breast cancer.",Expert opinion on pharmacotherapy,2021,"Clinical Trial, Phase III;Journal Article;Randomized Controlled Trial",uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-34067117,34067117,PMC8125641,10.3390/cancers13092250,IGF2 Mediates Resistance to Isoform-Selective-Inhibitors of the PI3K in HPV Positive Head and Neck Cancer.,Cancers,2021,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-34257082,34257082,PMC8744502,10.1158/0008-5472.CAN-21-1208,Cell Line-Specific Network Models of ER+ Breast Cancer Identify Potential PI3Kα Inhibitor Resistance Mechanisms and Drug Combinations.,Cancer research,2021,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S.",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-34765318,34765318,PMC8569340,unknown,Chemoresistance in breast cancer: PI3K/Akt pathway inhibitors vs the current chemotherapy.,American journal of cancer research,2021,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-35022207,35022207,PMC7612218,10.1158/2159-8290.CD-21-1411,Precision Targeting of Mutant PI3Kα in Cancer by Selective Degradation.,Cancer discovery,2022,"Journal Article;Research Support, Non-U.S. Gov't;Comment",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-35055414,35055414,PMC8779216,10.3390/jpm12010099,Use of Circulating Tumour DNA (ctDNA) for Measurement of Therapy Predictive Biomarkers in Patients with Cancer.,Journal of personalized medicine,2022,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-35191516,35191516,PMC8878713,10.3892/ijo.2022.5327,HepaCAM‑PIK3CA axis regulates the reprogramming of glutamine metabolism to inhibit prostate cancer cell proliferation.,International journal of oncology,2022,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-36071033,36071033,PMC9452562,10.1038/s41467-022-32828-6,High p16 expression and heterozygous RB1 loss are biomarkers for CDK4/6 inhibitor resistance in ER+ breast cancer.,Nature communications,2022,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural;Research Support, U.S. Gov't, Non-P.H.S.",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-36633813,36633813,unknown,10.1007/s40262-022-01195-2,Pharmacokinetics and Pharmacodynamic of Alpelisib.,Clinical pharmacokinetics,2023,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-36641927,36641927,unknown,10.1016/j.biopha.2022.114183,Synergistic therapeutic potential of alpelisib in cancers (excluding breast cancer): Preclinical and clinical evidences.,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,2023,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-36901954,36901954,PMC10003259,10.3390/ijms24054522,Drugging the PI3K/AKT/mTOR Pathway in ER+ Breast Cancer.,International journal of molecular sciences,2023,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-36923283,36923283,PMC10010328,10.1158/2767-9764.CRC-22-0028,A Phase IB Trial of the PI3K Inhibitor Alpelisib and Weekly Cisplatin in Patients with Solid Tumor Malignancies.,Cancer research communications,2022,"Clinical Trial, Phase I;Journal Article;Research Support, Non-U.S. Gov't",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-37044095,37044095,PMC10140479,10.1016/j.xcrm.2023.101002,N-acetylcysteine overcomes NF1 loss-driven resistance to PI3Kα inhibition in breast cancer.,Cell reports. Medicine,2023,"Journal Article;Research Support, Non-U.S. Gov't",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-37163178,37163178,PMC10164376,10.2147/BTT.S395817,Treating Alpelisib-Induced Hyperinsulinemia in Patients with Advanced Breast Cancer - A Real-Life Experience.,Biologics : targets & therapy,2023,Case Reports;Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-37348428,37348428,PMC10314290,10.1016/j.neo.2023.100913,P110α inhibitor alpelisib exhibits a synergistic effect with pyrotinib and reverses pyrotinib resistant in HER2+ breast cancer.,"Neoplasia (New York, N.Y.)",2023,"Journal Article;Research Support, Non-U.S. Gov't",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-37493631,37493631,PMC10811747,10.1158/1541-7786.MCR-23-0034,CBF-Beta Mitigates PI3K-Alpha-Specific Inhibitor Killing through PIM1 in PIK3CA-Mutant Gastric Cancer.,Molecular cancer research : MCR,2023,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, N.I.H., Extramural",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-37511178,37511178,PMC10379453,10.3390/ijms241411419,Real-World Use of Highly Sensitive Liquid Biopsy Monitoring in Metastatic Breast Cancer Patients Treated with Endocrine Agents after Exposure to Aromatase Inhibitors.,International journal of molecular sciences,2023,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-37835582,37835582,PMC10571568,10.3390/cancers15194887,"Combined PI3K Inhibitor and Eribulin Enhances Anti-Tumor Activity in Preclinical Models of Paclitaxel-Resistant, PIK3CA-Mutated Endometrial Cancer.",Cancers,2023,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-39092562,39092562,PMC11705819,10.1002/1878-0261.13703,"Assessments of prostate cancer cell functions highlight differences between a pan-PI3K/mTOR inhibitor, gedatolisib, and single-node inhibitors of the PI3K/AKT/mTOR pathway.",Molecular oncology,2024,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-39409880,39409880,PMC11476299,10.3390/cancers16193259,PLK1 Inhibitor Onvansertib Enhances the Efficacy of Alpelisib in PIK3CA-Mutated HR-Positive Breast Cancer Resistant to Palbociclib and Endocrine Therapy: Preclinical Insights.,Cancers,2024,Journal Article,uncertain_full_text_needed,clinical_or_translational,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-39442533,39442533,PMC11633684,10.1002/epi4.13079,Multi-disciplinary team approach for pediatric hemimegalencephaly: Insights from a single institutional case series.,Epilepsia open,2024,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-40020984,40020984,unknown,10.1016/j.ejphar.2025.177432,Targeting PI3K in cancer treatment: A comprehensive review with insights from clinical outcomes.,European journal of pharmacology,2025,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-40163189,40163189,unknown,10.1007/s11864-025-01310-y,Novel Estrogen Receptor - Targeted Therapies in Hormone-Receptor Positive Breast Cancer.,Current treatment options in oncology,2025,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-40295072,40295072,unknown,10.21873/anticanres.17567,Development of Acquired Resistance in Alpelisib-treated Gastric Cancer Cells With PIK3CA Mutations and Overcoming Strategies.,Anticancer research,2025,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-40303291,40303291,PMC12035905,10.7150/ijbs.104850,The SGK3/GSK3β/β-catenin signaling promotes breast cancer stemness and confers resistance to alpelisib therapy.,International journal of biological sciences,2025,"Journal Article;Research Support, Non-U.S. Gov't",uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-40346819,40346819,unknown,10.1080/08880018.2025.2498660,"Alpelisib in pediatric PIK3CA- and TIE-2-mutant vascular anomalies: a case series on safety, efficacy, and drug exposure.",Pediatric hematology and oncology,2025,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-40382983,40382983,unknown,10.1016/j.drup.2025.101251,MicroRNA-mediated PTEN downregulation as a novel non-genetic mechanism of acquired resistance to PI3Kα inhibitors of head & neck squamous cell carcinoma.,Drug resistance updates : reviews and commentaries in antimicrobial and anticancer chemotherapy,2025,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-40390333,40390333,unknown,10.1080/07391102.2025.2502137,Exploring a kinase inhibitor targeting PI3KCA mutant cancer cells.,Journal of biomolecular structure & dynamics,2025,"Journal Article;Research Support, Non-U.S. Gov't",uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Potentially relevant original evidence, but the abstract does not expose enough subsection-critical timing, mutation panel, or causal resistance detail."
SUB006,pmid-40989687,40989687,PMC12450692,10.3389/fonc.2025.1596634,Pharmacologic management of HR+/HER2- mBC: a clinically oriented review.,Frontiers in oncology,2025,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-41306515,41306515,PMC12646283,10.1101/2024.10.11.617918,Anticancer Target Combinations: Network-Informed Signaling-Based Approach to Discovery.,bioRxiv : the preprint server for biology,2024,Journal Article;Preprint,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-41344057,41344057,PMC12719973,10.1016/j.tranon.2025.102629,The PI3K pathway is a downstream effector of NRF2 activation in the esophagus.,Translational oncology,2025,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-41372143,41372143,PMC12770561,10.1038/s41467-025-66632-9,The PIK3CA/AKT pathway drives therapy resistance in rhabdomyosarcoma.,Nature communications,2025,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-41999684,41999684,PMC13101763,10.1016/j.breast.2026.104786,Integrating PIK3CA Testing into Clinical Practice for Advanced HR+/HER2- Breast Cancer: An Expert Consensus.,"Breast (Edinburgh, Scotland)",2026,Consensus Statement;Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-42194689,42194689,PMC13207896,10.3390/jcm15103715,"Molecular Profiling and Targeted Therapeutic Strategies in Breast Cancer: Clinical Integration of HER2, CDK4/6, and PI3K Inhibition with Trastuzumab, Abemaciclib and Alpelisib.",Journal of clinical medicine,2026,Journal Article;Review,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-42239750,42239750,PMC13228831,10.21203/rs.3.rs-9372889/v1,A Novel Patient-Derived Xenograft Model of Inflammatory Breast Cancer.,Research square,2026,Journal Article;Preprint,uncertain_full_text_needed,primary_mechanism,unknown,pmc_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
SUB006,pmid-42332790,42332790,unknown,10.1186/s13048-026-02171-1,"Alpelisib enhances cisplatin mediated cytotoxicity in non-mutated, PIK3CA-dependent high-grade serous ovarian cancer.",Journal of ovarian research,2026,Journal Article,uncertain_full_text_needed,primary_mechanism,unknown,abstract_available,unknown,SUB006-Q001,"Resistance to PI3K-alpha inhibition is relevant, but the abstract does not identify secondary PIK3CA as the mechanism."
